directory	srr_id	in_sample_list	in_sra_dir
Tumors/Pancreas	SRR20340220	1	0
Tumors/Pancreas	SRR20340221	1	1
Tumors/Pancreas	SRR20340222	1	0
Tumors/Pancreas	SRR20340223	1	0
Tumors/Pancreas	SRR20340224	1	0
Tumors/Pancreas	SRR20340225	1	0
Tumors/Pancreas	SRR20340226	1	0
Tumors/Pancreas	SRR20340227	1	0
Tumors/Pancreas	SRR20340228	1	0
Tumors/Pancreas	SRR20340229	1	0
Tumors/Pancreas	SRR20340230	1	0
Tumors/Pancreas	SRR20340231	1	0
Tumors/Pancreas	SRR20340232	1	0
Tumors/Pancreas	SRR20340233	1	0
Tumors/Pancreas	SRR20340234	1	0
Tumors/Pancreas	SRR20340235	1	0
Tumors/Pancreas	SRR20340236	1	0
Tumors/Pancreas	SRR20340237	1	0
Tumors/Pancreas	SRR20340238	1	0
Tumors/Pancreas	SRR20340239	1	0
Tumors/Pancreas	SRR20340240	1	0
Tumors/Pancreas	SRR20340241	1	0
Tumors/Pancreas	SRR20340242	1	0
Tumors/Pancreas	SRR20340243	1	0
Tumors/Pancreas	SRR20340244	1	0
Tumors/Pancreas	SRR20340245	1	0
Tumors/Pancreas	SRR20340246	1	0
Tumors/Pancreas	SRR20340247	1	0
Tumors/Pancreas	SRR20340248	1	0
Tumors/Pancreas	SRR20340249	1	0
Tumors/Pancreas	SRR20340250	1	0
Tumors/Pancreas	SRR20340251	1	0
Tumors/Pancreas	SRR20340252	1	0
Tumors/Pancreas	SRR20340253	1	0
Tumors/Pancreas	SRR20340254	1	0
Tumors/Pancreas	SRR20340255	1	0
Tumors/Pancreas	SRR20340256	1	0
Tumors/Pancreas	SRR20340257	1	0
Tumors/Pancreas	SRR20340258	1	0
Tumors/Pancreas	SRR20340259	1	0
Tumors/Pancreas	SRR20340260	1	0
Tumors/Pancreas	SRR20340261	1	0
Tumors/Pancreas	SRR20340262	1	0
Tumors/Pancreas	SRR20340263	1	0
Tumors/Pancreas	SRR20340264	1	1
Tumors/Pancreas	SRR20340265	1	0
Tumors/Pancreas	SRR20340266	1	0
Tumors/Pancreas	SRR20340267	1	0
Tumors/Pancreas	SRR20340268	1	0
Tumors/Pancreas	SRR20340269	1	0
Tumors/Pancreas	SRR21201291	1	0
Tumors/Pancreas	SRR21201388	1	0
Tumors/Pancreas	SRR21833004	1	0
Tumors/Pancreas	SRR21833006	1	0
Tumors/Pancreas	SRR21833013	1	0
Tumors/Pancreas	SRR21833014	1	0
Tumors/Pancreas	SRR21833016	1	0
Tumors/Pancreas	SRR21833017	1	0
Tumors/Pancreas	SRR21833019	1	0
Tumors/Pancreas	SRR21833020	1	0
Tumors/Pancreas	SRR21833021	1	0
Tumors/Pancreas	SRR23343827	1	0
Tumors/Pancreas	SRR23343828	1	0
Tumors/Pancreas	SRR23343829	1	1
Tumors/Pancreas	SRR23343830	1	0
Tumors/Pancreas	SRR23343831	1	0
Tumors/Pancreas	SRR23343832	1	0
Tumors/Pancreas	SRR23343833	1	0
Tumors/Pancreas	SRR23343834	1	0
Tumors/Pancreas	SRR23343835	1	0
Tumors/Pancreas	SRR23343836	1	0
Tumors/Pancreas	SRR23343837	1	0
Tumors/Pancreas	SRR23343838	1	0
Tumors/Pancreas	SRR23343839	1	0
Tumors/Pancreas	SRR23343840	1	0
Tumors/Pancreas	SRR23343841	1	0
Tumors/Pancreas	SRR23343842	1	0
Tumors/Pancreas	SRR23343843	1	0
Tumors/Pancreas	SRR23343844	1	0
Tumors/Pancreas	SRR23343845	1	0
Tumors/Pancreas	SRR23343846	1	0
Tumors/Pancreas	SRR23343847	1	0
Tumors/Pancreas	SRR23343848	1	0
Tumors/Pancreas	SRR23343849	1	0
Tumors/Pancreas	SRR23343850	1	0
Tumors/Pancreas	SRR23343851	1	0
Tumors/Pancreas	SRR23343852	1	0
Tumors/Pancreas	SRR23343853	1	0
Tumors/Pancreas	SRR23343854	1	0
Tumors/Pancreas	SRR23343855	1	0
Tumors/Pancreas	SRR23343856	1	0
Tumors/Pancreas	SRR23343857	1	0
Tumors/Pancreas	SRR23343858	1	0
Tumors/Pancreas	SRR23343859	1	0
Tumors/Pancreas	SRR23343860	1	0
Tumors/Pancreas	SRR23343861	1	0
Tumors/Pancreas	SRR23343862	1	0
Tumors/Pancreas	SRR23343863	1	0
Tumors/Pancreas	SRR23343864	1	0
Tumors/Pancreas	SRR23343865	1	0
Tumors/Pancreas	SRR23343866	1	0
Tumors/Pancreas	SRR23343867	1	0
Tumors/Pancreas	SRR23343868	1	0
Tumors/Pancreas	SRR23343869	1	0
Tumors/Pancreas	SRR23343870	1	0
Tumors/Pancreas	SRR23343871	1	0
Tumors/Pancreas	SRR23343872	1	0
Tumors/Pancreas	SRR23343873	1	0
Tumors/Pancreas	SRR23343874	1	0
Tumors/Pancreas	SRR23343875	1	0
Tumors/Pancreas	SRR23343876	1	0
Tumors/Pancreas	SRR23343877	1	0
Tumors/Pancreas	SRR23343878	1	0
Tumors/Pancreas	SRR23343879	1	0
Tumors/Pancreas	SRR23343880	1	0
Tumors/Pancreas	SRR23343881	1	0
Tumors/Pancreas	SRR23343882	1	0
Tumors/Pancreas	SRR23343883	1	0
Tumors/Pancreas	SRR23343884	1	0
Tumors/Pancreas	SRR23343885	1	0
Tumors/Pancreas	SRR23343886	1	0
Tumors/Pancreas	SRR23343887	1	0
Tumors/Pancreas	SRR23343888	1	0
Tumors/Pancreas	SRR23343889	1	0
Tumors/Pancreas	SRR23343890	1	0
Tumors/Pancreas	SRR23343891	1	0
Tumors/Pancreas	SRR23343892	1	0
Tumors/Pancreas	SRR23343893	1	0
Tumors/Pancreas	SRR23343894	1	0
Tumors/Pancreas	SRR23343895	1	0
Tumors/Pancreas	SRR23343896	1	0
Tumors/Pancreas	SRR23343897	1	0
Tumors/Pancreas	SRR23343898	1	0
Tumors/Pancreas	SRR23343899	1	0
Tumors/Pancreas	SRR23343900	1	0
Tumors/Pancreas	SRR23343901	1	0
Tumors/Pancreas	SRR23343902	1	0
Tumors/Pancreas	SRR23343903	1	0
Tumors/Pancreas	SRR23343904	1	0
Tumors/Pancreas	SRR23343905	1	0
Tumors/Pancreas	SRR23343906	1	0
Tumors/Pancreas	SRR23343907	1	0
Tumors/Pancreas	SRR23343908	1	0
Tumors/Pancreas	SRR23343909	1	0
Tumors/Pancreas	SRR23343910	1	0
Tumors/Pancreas	SRR23343911	1	0
Tumors/Pancreas	SRR23343912	1	0
Tumors/Pancreas	SRR23343913	1	0
Tumors/Pancreas	SRR23343914	1	0
Tumors/Pancreas	SRR23343915	1	1
Tumors/Pancreas	SRR23343916	1	0
Tumors/Pancreas	SRR23343917	1	0
Tumors/Pancreas	SRR23343918	1	0
Tumors/Pancreas	SRR23343919	1	0
Tumors/Pancreas	SRR23343920	1	0
Tumors/Pancreas	SRR23343921	1	0
Tumors/Pancreas	SRR23343922	1	0
Tumors/Pancreas	SRR23343923	1	0
Tumors/Pancreas	SRR23343924	1	0
Tumors/Pancreas	SRR23343925	1	0
Tumors/Pancreas	SRR23343926	1	0
Tumors/Pancreas	SRR23343927	1	0
Tumors/Pancreas	SRR23343928	1	0
Tumors/Pancreas	SRR23343929	1	0
Tumors/Pancreas	SRR23343930	1	0
Tumors/Pancreas	SRR23343931	1	0
Tumors/Pancreas	SRR23343932	1	0
Tumors/Pancreas	SRR23343933	1	0
Tumors/Pancreas	SRR23343934	1	0
Tumors/Pancreas	SRR23343935	1	0
Tumors/Pancreas	SRR23343936	1	0
Tumors/Pancreas	SRR23343937	1	0
Tumors/Pancreas	SRR23343938	1	0
Tumors/Pancreas	SRR23343939	1	0
Tumors/Pancreas	SRR23343940	1	0
Tumors/Pancreas	SRR23343941	1	0
Tumors/Pancreas	SRR23343942	1	0
Tumors/Pancreas	SRR23343943	1	0
Tumors/Pancreas	SRR23343944	1	0
Tumors/Pancreas	SRR23343945	1	0
Tumors/Pancreas	SRR23343946	1	0
Tumors/Pancreas	SRR23343947	1	0
Tumors/Pancreas	SRR23343948	1	0
Tumors/Pancreas	SRR23343949	1	0
Tumors/Pancreas	SRR23343950	1	0
Tumors/Pancreas	SRR23343951	1	0
Tumors/Pancreas	SRR23343952	1	0
Tumors/Pancreas	SRR23343953	1	0
Tumors/Pancreas	SRR23343954	1	0
Tumors/Pancreas	SRR23343955	1	0
Tumors/Pancreas	SRR23343956	1	0
Tumors/Pancreas	SRR23343957	1	0
Tumors/Pancreas	SRR23343958	1	0
Tumors/Pancreas	SRR23343959	1	0
Tumors/Pancreas	SRR23343960	1	0
Tumors/Pancreas	SRR23343961	1	0
Tumors/Pancreas	SRR23343962	1	0
Tumors/Pancreas	SRR23343963	1	0
Tumors/Pancreas	SRR23343964	1	1
Tumors/Pancreas	SRR23343965	1	0
Tumors/Pancreas	SRR23343966	1	0
Tumors/Pancreas	SRR23343967	1	0
Tumors/Pancreas	SRR23343968	1	0
Tumors/Pancreas	SRR23343969	1	0
Tumors/Pancreas	SRR23343970	1	0
Tumors/Pancreas	SRR23343971	1	0
Tumors/Pancreas	SRR23343972	1	0
Tumors/Pancreas	SRR23343973	1	0
Tumors/Pancreas	SRR23343974	1	0
Tumors/Pancreas	SRR23343975	1	0
Tumors/Pancreas	SRR23343976	1	0
Tumors/Pancreas	SRR23343977	1	0
Tumors/Pancreas	SRR23343978	1	0
Tumors/Pancreas	SRR23343979	1	0
Tumors/Pancreas	SRR23343980	1	0
Tumors/Pancreas	SRR23343981	1	0
Tumors/Pancreas	SRR23343982	1	0
Tumors/Pancreas	SRR23343983	1	0
Tumors/Pancreas	SRR23343984	1	0
Tumors/Pancreas	SRR23343985	1	0
Tumors/Pancreas	SRR23343986	1	0
Tumors/Pancreas	SRR23343987	1	0
Tumors/Pancreas	SRR23343988	1	0
Tumors/Pancreas	SRR23343989	1	0
Tumors/Pancreas	SRR23343990	1	0
Tumors/Pancreas	SRR23343991	1	0
Tumors/Pancreas	SRR23343992	1	0
Tumors/Pancreas	SRR23343993	1	0
Tumors/Pancreas	SRR23343994	1	0
Tumors/Pancreas	SRR23343995	1	0
Tumors/Pancreas	SRR23343996	1	0
Tumors/Pancreas	SRR23343997	1	0
Tumors/Pancreas	SRR23343998	1	0
Tumors/Pancreas	SRR23343999	1	0
Tumors/Pancreas	SRR23344000	1	0
Tumors/Pancreas	SRR23344001	1	0
Tumors/Pancreas	SRR25143496	1	0
Tumors/Pancreas	SRR25143497	1	0
Tumors/Pancreas	SRR25143498	1	0
Tumors/Pancreas	SRR25143499	1	0
Tumors/Pancreas	SRR25143500	1	0
Tumors/Pancreas	SRR25143501	1	0
Tumors/Pancreas	SRR25143502	1	0
Tumors/Pancreas	SRR25143503	1	0
Tumors/Pancreas	SRR25143504	1	0
Tumors/Pancreas	SRR25143505	1	0
Tumors/Pancreas	SRR25443899	1	0
Tumors/Pancreas	SRR25443900	1	0
Tumors/Pancreas	SRR25443901	1	0
Tumors/Pancreas	SRR25443902	1	0
Tumors/Pancreas	SRR25443903	1	0
Tumors/Pancreas	SRR25443904	1	0
Tumors/Pancreas	SRR25716769	1	0
Tumors/Pancreas	SRR25716771	1	0
Tumors/Pancreas	SRR25716773	1	0
Tumors/Pancreas	SRR26113230	1	1
Tumors/Pancreas	SRR26113231	1	0
Tumors/Pancreas	SRR26113232	1	0
Tumors/Pancreas	SRR26113233	1	0
Tumors/Pancreas	SRR26113234	1	0
Tumors/Pancreas	SRR26113235	1	0
Tumors/Pancreas	SRR26113236	1	0
Tumors/Pancreas	SRR26113237	1	0
Tumors/Pancreas	SRR26113238	1	0
Tumors/Pancreas	SRR26113239	1	0
Tumors/Pancreas	SRR26113240	1	0
Tumors/Pancreas	SRR26113241	1	0
Tumors/Pancreas	SRR26113242	1	0
Tumors/Pancreas	SRR26113243	1	0
Tumors/Pancreas	SRR26113244	1	0
Tumors/Pancreas	SRR26113245	1	0
Tumors/Pancreas	SRR26113246	1	0
Tumors/Pancreas	SRR26113247	1	0
Tumors/Pancreas	SRR26113248	1	0
Tumors/Pancreas	SRR26113249	1	0
Tumors/Pancreas	SRR26113250	1	0
Tumors/Pancreas	SRR26113251	1	0
Tumors/Pancreas	SRR26113252	1	0
Tumors/Pancreas	SRR26113253	1	0
Tumors/Pancreas	SRR26113254	1	0
Tumors/Pancreas	SRR26113255	1	0
Tumors/Pancreas	SRR26113256	1	0
Tumors/Pancreas	SRR26113257	1	0
Tumors/Pancreas	SRR26113258	1	0
Tumors/Pancreas	SRR26113259	1	0
Tumors/Pancreas	SRR26113260	1	0
Tumors/Pancreas	SRR26113261	1	0
Tumors/Pancreas	SRR26113262	1	0
Tumors/Pancreas	SRR26113263	1	0
Tumors/Pancreas	SRR26113264	1	0
Tumors/Pancreas	SRR26113265	1	0
Tumors/Pancreas	SRR26113266	1	0
Tumors/Pancreas	SRR26113267	1	0
Tumors/Pancreas	SRR26113268	1	0
Tumors/Pancreas	SRR26113269	1	0
Tumors/Pancreas	SRR26113270	1	0
Tumors/Pancreas	SRR26113271	1	0
Tumors/Pancreas	SRR27243564	1	0
Tumors/Pancreas	SRR27243565	1	0
Tumors/Pancreas	SRR27243566	1	0
Tumors/Pancreas	SRR27243567	1	0
Tumors/Pancreas	SRR27243568	1	1
Tumors/Pancreas	SRR27243569	1	0
Tumors/Pancreas	SRR27243570	1	0
Tumors/Pancreas	SRR27243571	1	0
Tumors/Pancreas	SRR27243572	1	0
Tumors/Pancreas	SRR27243573	1	0
Tumors/Pancreas	SRR27243574	1	0
Tumors/Pancreas	SRR27243575	1	0
Tumors/Pancreas	SRR27243576	1	0
Tumors/Pancreas	SRR27243577	1	0
Tumors/Pancreas	SRR27243578	1	0
Tumors/Pancreas	SRR27243579	1	0
Tumors/Pancreas	SRR27243580	1	0
Tumors/Pancreas	SRR27243581	1	0
Tumors/Pancreas	SRR27243582	1	0
Tumors/Pancreas	SRR27243583	1	0
Tumors/Pancreas	SRR27243584	1	0
Tumors/Pancreas	SRR27243585	1	1
Tumors/Pancreas	SRR27243586	1	0
Tumors/Pancreas	SRR27243587	1	0
Tumors/Pancreas	SRR27243588	1	0
Tumors/Pancreas	SRR27243589	1	0
Tumors/Pancreas	SRR27243590	1	0
Tumors/Pancreas	SRR27243591	1	0
Tumors/Pancreas	SRR27243592	1	0
Tumors/Pancreas	SRR27243593	1	0
Tumors/Pancreas	SRR27481275	1	0
Tumors/Pancreas	SRR27481276	1	0
Tumors/Pancreas	SRR27481277	1	0
Tumors/Pancreas	SRR27481278	1	0
Tumors/Pancreas	SRR27481279	1	0
Tumors/Pancreas	SRR27481280	1	0
Tumors/Pancreas	SRR27481281	1	0
Tumors/Pancreas	SRR27481282	1	0
Tumors/Pancreas	SRR27481283	1	0
Tumors/Pancreas	SRR27481284	1	0
Tumors/Pancreas	SRR27481285	1	0
Tumors/Pancreas	SRR27481286	1	0
Tumors/Pancreas	SRR27481287	1	0
Tumors/Pancreas	SRR27481288	1	0
Tumors/Pancreas	SRR27481289	1	0
Tumors/Pancreas	SRR27481290	1	0
Tumors/Pancreas	SRR27481291	1	0
Tumors/Pancreas	SRR27481292	1	0
Tumors/Pancreas	SRR27481293	1	1
Tumors/Pancreas	SRR27481294	1	0
Tumors/Pancreas	SRR27481295	1	0
Tumors/Pancreas	SRR27481296	1	1
Tumors/Pancreas	SRR27481297	1	0
Tumors/Pancreas	SRR27481298	1	0
Tumors/Pancreas	SRR27481299	1	0
Tumors/Pancreas	SRR27481300	1	0
Tumors/Pancreas	SRR27481301	1	0
Tumors/Pancreas	SRR27481302	1	0
Tumors/Pancreas	SRR28428334	1	0
Tumors/Pancreas	SRR28428335	1	0
Tumors/Pancreas	SRR28428336	1	0
Tumors/Pancreas	SRR28428337	1	0
Tumors/Pancreas	SRR28428338	1	0
Tumors/Pancreas	SRR28428339	1	0
Tumors/Pancreas	SRR28428340	1	0
Tumors/Pancreas	SRR28428341	1	0
Tumors/Pancreas	SRR30045786	1	0
Tumors/Pancreas	SRR30045787	1	0
Tumors/Pancreas	SRR30045788	1	0
Tumors/Pancreas	SRR30045789	1	0
Tumors/Pancreas	SRR30045790	1	0
Tumors/Pancreas	SRR30045791	1	0
Tumors/Pancreas	SRR30045792	1	0
Tumors/Pancreas	SRR30045793	1	0
Tumors/Pancreas	SRR30045794	1	0
Tumors/Pancreas	SRR30045795	1	0
Tumors/Pancreas	SRR30694397	1	0
Tumors/Pancreas	SRR30694398	1	0
Tumors/Pancreas	SRR30694399	1	0
Tumors/Pancreas	SRR30694400	1	0
Tumors/Pancreas	SRR30694401	1	0
Tumors/Pancreas	SRR30694402	1	0
Tumors/Pancreas	SRR30694403	1	0
Tumors/Pancreas	SRR30694404	1	0
Tumors/Pancreas	SRR30694405	1	0
Tumors/Pancreas	SRR30694406	1	0
Tumors/Pancreas	SRR30694407	1	0
Tumors/Pancreas	SRR30694408	1	0
Tumors/Pancreas	SRR30694409	1	0
Tumors/Pancreas	SRR30694410	1	0
Tumors/Pancreas	SRR30694411	1	0
Tumors/Pancreas	SRR30694412	1	0
Tumors/Pancreas	SRR30694413	1	0
Tumors/Pancreas	SRR30694414	1	0
Tumors/Pancreas	SRR30694415	1	0
Tumors/Pancreas	SRR30694416	1	0
Tumors/Pancreas	SRR30694417	1	0
Tumors/Pancreas	SRR30694418	1	0
Tumors/Pancreas	SRR30694419	1	0
Tumors/Pancreas	SRR30694420	1	0
Tumors/Pancreas	SRR30694421	1	0
Tumors/Pancreas	SRR30694422	1	1
Tumors/Pancreas	SRR30694423	1	0
Tumors/Pancreas	SRR30694424	1	0
Tumors/Pancreas	SRR30694425	1	0
Tumors/Pancreas	SRR30694426	1	0
Tumors/Pancreas	SRR30694427	1	0
Tumors/Pancreas	SRR30694428	1	0
Tumors/Pancreas	SRR30694429	1	0
Tumors/Pancreas	SRR30694430	1	0
Tumors/Pancreas	SRR30694431	1	0
Tumors/Pancreas	SRR30694432	1	0
Tumors/Pancreas	SRR30694433	1	0
Tumors/Pancreas	SRR30694434	1	0
Tumors/Pancreas	SRR30694435	1	0
Tumors/Pancreas	SRR30694436	1	0
Tumors/Pancreas	SRR30694437	1	0
Tumors/Pancreas	SRR30694438	1	0
Tumors/Pancreas	SRR30694439	1	0
Tumors/Pancreas	SRR30694440	1	0
Tumors/Pancreas	SRR3426643	1	0
Tumors/Pancreas	SRR3426644	1	0
Tumors/Pancreas	SRR3426653	1	0
Tumors/Pancreas	SRR3426654	1	0
Tumors/Pancreas	SRR3426655	1	0
Tumors/Pancreas	SRR3426656	1	0
Tumors/Pancreas	SRR3426657	1	0
Tumors/Pancreas	SRR3426658	1	0
Tumors/Pancreas	SRR34554384	1	0
Tumors/Pancreas	SRR34554385	1	0
Tumors/Pancreas	SRR34554386	1	0
Tumors/Pancreas	SRR34554387	1	0
Tumors/Pancreas	SRR34554388	1	0
Tumors/Pancreas	SRR34554389	1	0
Tumors/Pancreas	SRR7768608	1	0
Tumors/Pancreas	SRR7768609	1	0
Tumors/Pancreas	SRR7768610	1	1
Tumors/Pancreas	SRR7768611	1	0
Tumors/Pancreas	SRR7768612	1	0
Tumors/Pancreas	SRR7768613	1	0
Tumors/Pancreas	SRR7818905	1	0
Tumors/Pancreas	SRR7818906	1	0
Tumors/Pancreas	SRR7818907	1	0
Tumors/Pancreas	SRR7818908	1	0
Tumors/Pancreas	SRR7818909	1	0
Tumors/Pancreas	SRR7818910	1	0
Tumors/Pancreas	SRR7818911	1	0
Tumors/Pancreas	SRR7818912	1	0
Tumors/Pancreas	SRR7818913	1	0
Tumors/Pancreas	SRR7818914	1	0
Tumors/Pancreas	SRR9043607	1	0
Tumors/Pancreas	SRR9043608	1	0
Tumors/Pancreas	SRR9043609	1	0
Tumors/Pancreas	SRR9043610	1	0
Tumors/Pancreas	SRR9043611	1	0
Tumors/Pancreas	SRR9043612	1	0
Tumors/Pancreas	SRR9043613	1	0
Tumors/Pancreas	SRR9043614	1	0
Tumors/Pancreas	SRR9043615	1	0
Tumors/Pancreas	SRR9043616	1	0
Tumors/Pancreas	SRR9043617	1	1
Tumors/Pancreas	SRR9043618	1	0
Tumors/Pancreas	SRR9043619	1	0
Tumors/Pancreas	SRR9043620	1	0
Tumors/Pancreas	SRR9043621	1	0
Tumors/Pancreas	SRR9043622	1	0
Tumors/Pancreas	SRR9043623	1	0
Tumors/Pancreas	SRR9043624	1	0
Tumors/Pancreas	SRR9043625	1	0
Tumors/Pancreas	SRR9043626	1	0
Tumors/Pancreas	SRR9043627	1	0
Tumors/Pancreas	SRR9043628	1	0
Tumors/Pancreas	SRR9043629	1	0
Tumors/Pancreas	SRR9043630	1	0
Tumors/Pancreas	SRR9043631	1	0
Tumors/Pancreas	SRR9043632	1	0
Tumors/Pancreas	SRR9043633	1	0
Tumors/Pancreas	SRR9043634	1	0
Tumors/Pancreas	SRR9043635	1	0
Tumors/Pancreas	SRR9043636	1	1
Tumors/Pancreas	SRR9043637	1	0
Tumors/Pancreas	SRR9043638	1	0
Tumors/Pancreas	SRR9043639	1	0
Tumors/Pancreas	SRR9043640	1	0
Tumors/Pancreas	SRR9043641	1	0
Tumors/Pancreas	SRR9043642	1	0
Tumors/Pancreas	SRR9043643	1	0
Tumors/Pancreas	SRR9043644	1	0
Tumors/Pancreas	SRR9043645	1	0
Tumors/Pancreas	SRR9043646	1	0
Tumors/Pancreas	SRR9043647	1	0
Tumors/Pancreas	SRR9043648	1	0
Tumors/Pancreas	SRR9043649	1	0
Tumors/Pancreas	SRR9043650	1	0
Tumors/Pancreas	SRR9043651	1	0
Tumors/Pancreas	SRR9043652	1	0
Tumors/Pancreas	SRR9043653	1	0
Tumors/Pancreas	SRR9043654	1	0
Tumors/Pancreas	SRR9043655	1	0
Tumors/Pancreas	SRR9043656	1	0
Tumors/Pancreas	SRR9043657	1	0
Tumors/Pancreas	SRR9043658	1	0
Tumors/Pancreas	SRR9697593	1	0
Tumors/Pancreas	SRR9697594	1	0
Tumors/Pancreas	SRR9697595	1	0
Tumors/Pancreas	SRR9697614	1	0
Tumors/Pancreas	SRR9697633	1	0
Tumors/Pancreas	SRR9697716	1	0
Tumors/Pancreas	SRR9697845	1	0
Tumors/Pancreas	SRR9697850	1	0
Tumors/RenalPelvis	Run	1	0
Tumors/RenalPelvis	SRR11196339	0	1
Tumors/RenalPelvis	SRR11196341	0	1
Tumors/RenalPelvis	SRR11196345	0	1
Tumors/RenalPelvis	SRR11196346	0	1
Tumors/RenalPelvis	SRR24048108	1	0
Tumors/RenalPelvis	SRR24048109	1	0
Tumors/RenalPelvis	SRR24048118	1	0
Tumors/RenalPelvis	SRR24048125	1	0
Tumors/RenalPelvis	SRR24048143	1	0
Tumors/RenalPelvis	SRR24048922	1	0
Tumors/RenalPelvis	SRR26333221	1	1
Tumors/RenalPelvis	SRR26333222	1	1
Tumors/RenalPelvis	SRR26333223	1	1
Tumors/RenalPelvis	SRR26333224	1	1
Tumors/RenalPelvis	SRR26333225	1	1
Tumors/RenalPelvis	SRR26333229	1	1
Tumors/RenalPelvis	SRR26333230	1	1
Tumors/RenalPelvis	SRR26333231	1	1
Tumors/RenalPelvis	SRR26333233	1	0
Tumors/RenalPelvis	SRR26333234	1	1
Tumors/RenalPelvis	SRR26333235	1	1
Tumors/RenalPelvis	SRR26333236	1	1
Tumors/RenalPelvis	SRR26333237	1	1
Tumors/RenalPelvis	SRR26333238	1	1
Tumors/RenalPelvis	SRR26333239	1	1
Tumors/RenalPelvis	SRR26333240	1	1
Tumors/RenalPelvis	SRR26333241	1	1
Tumors/RenalPelvis	SRR26333242	1	1
Tumors/RenalPelvis	SRR26333243	1	1
Tumors/RenalPelvis	SRR26333244	1	1
Tumors/RenalPelvis	SRR26333245	1	1
Tumors/RenalPelvis	SRR26333246	1	0
Tumors/RenalPelvis	SRR26333249	1	1
Tumors/RenalPelvis	SRR26333256	1	1
Tumors/RenalPelvis	SRR26333260	1	1
Tumors/RenalPelvis	SRR26333261	1	1
Tumors/RenalPelvis	SRR26333263	1	1
Tumors/RenalPelvis	SRR26333264	1	1
Tumors/RenalPelvis	SRR26333266	1	1
Tumors/RenalPelvis	SRR26333270	1	1
Tumors/RenalPelvis	SRR26333271	1	1
Tumors/RenalPelvis	SRR26333272	1	1
Tumors/RenalPelvis	SRR26333273	1	1
Tumors/RenalPelvis	SRR26333274	1	1
Tumors/RenalPelvis	SRR26333275	1	1
Tumors/RenalPelvis	SRR26333276	1	1
Tumors/RenalPelvis	SRR26333277	1	1
Tumors/RenalPelvis	SRR26333278	1	1
Tumors/RenalPelvis	SRR26333279	1	1
Tumors/RenalPelvis	SRR26333280	1	1
Tumors/RenalPelvis	SRR26333281	1	1
Tumors/RenalPelvis	SRR26333282	1	1
Tumors/RenalPelvis	SRR26333283	1	1
Tumors/RenalPelvis	SRR26333284	1	1
Tumors/RenalPelvis	SRR26333286	1	1
Tumors/RenalPelvis	SRR26333291	1	1
Tumors/RenalPelvis	SRR26333293	1	1
Tumors/RenalPelvis	SRR26333294	1	1
Tumors/RenalPelvis	SRR26333297	1	1
Tumors/RenalPelvis	SRR26333298	1	1
Tumors/RenalPelvis	SRR26333299	1	1
Tumors/RenalPelvis	SRR26333305	1	1
Tumors/RenalPelvis	SRR26333306	1	1
Tumors/RenalPelvis	SRR32686225	1	0
Tumors/RenalPelvis	SRR32686228	1	0
Tumors/RenalPelvis	SRR8762523	1	0
Tumors/RenalPelvis	SRR8762607	1	0
Tumors/RenalPelvis	SRR8763049	1	0
Tumors/Salivary	ERR315325	0	1
Tumors/Salivary	ERR315382	0	1
Tumors/Salivary	ERR315418	0	1
Tumors/Salivary	ERR315420	0	1
Tumors/Salivary	ERR315449	0	1
Tumors/Salivary	ERR315459	0	1
Tumors/Salivary	SRR10246409	1	1
Tumors/Salivary	SRR10246410	1	1
Tumors/Salivary	SRR10246411	1	1
Tumors/Salivary	SRR10246412	1	1
Tumors/Salivary	SRR10246413	1	1
Tumors/Salivary	SRR10246414	1	1
Tumors/Salivary	SRR10246415	1	1
Tumors/Salivary	SRR10246416	1	1
Tumors/Salivary	SRR15100667	1	1
Tumors/Salivary	SRR15100669	1	1
Tumors/Salivary	SRR15100671	1	1
Tumors/Salivary	SRR15100673	1	1
Tumors/Salivary	SRR15100675	1	1
Tumors/Salivary	SRR15132669	1	1
Tumors/Salivary	SRR15132671	1	1
Tumors/Salivary	SRR15132673	1	1
Tumors/Salivary	SRR15132675	1	1
Tumors/Salivary	SRR15132677	1	1
Tumors/Salivary	SRR26033653	1	1
Tumors/Salivary	SRR26033654	1	1
Tumors/Salivary	SRR26033655	1	1
Tumors/Salivary	SRR26033656	1	1
Tumors/Salivary	SRR26033657	1	1
Tumors/Salivary	SRR26033658	1	1
Tumors/Salivary	SRR26033659	0	1
Tumors/Salivary	SRR26033660	0	1
Tumors/Salivary	SRR26033661	0	1
Tumors/Salivary	SRR26033662	0	1
Tumors/Salivary	SRR26033663	0	1
Tumors/Salivary	SRR26033664	0	1
Tumors/Salivary	SRR26033665	0	1
Tumors/Salivary	SRR26033666	0	1
Tumors/Salivary	SRR26033667	0	1
Tumors/Salivary	SRR26033668	0	1
Tumors/Salivary	SRR26033669	1	1
Tumors/Salivary	SRR26033670	0	1
Tumors/Salivary	SRR26033671	0	1
Tumors/Salivary	SRR26033672	0	1
Tumors/Salivary	SRR26033673	0	1
Tumors/Salivary	SRR26033674	0	1
Tumors/Salivary	SRR26033675	0	1
Tumors/Salivary	SRR26033676	0	1
Tumors/Salivary	SRR26033677	0	1
Tumors/Salivary	SRR26033678	0	1
Tumors/Salivary	SRR26033679	0	1
Tumors/Salivary	SRR26033680	1	1
Tumors/Salivary	SRR26033681	1	1
Tumors/Salivary	SRR26033682	1	1
Tumors/Salivary	SRR26033683	1	1
Tumors/Salivary	SRR26033684	1	1
